V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.42,0.016,10,410,289,,,,1.0,,,
0.4,0.018,11,289,,,,,,,,
0.34,0.023,9,173,467,32,,,0.43,0.57,,
0.34,0.021,10,467,226,467,290,,0.4,0.46,0.15,
0.34,0.022,11,226,,,,,,,,
0.34,0.021,11,467,,,,,,,,
0.37,0.018,11,290,,,,,,,,
0.35,0.026,10,32,299,,,,1.0,,,
0.41,0.029,11,299,,,,,,,,
0.38,0.022,7,141,391,157,,,0.63,0.37,,
0.35,0.023,8,391,489,,,,1.0,,,
0.33,0.021,9,489,490,411,,,0.59,0.41,,
0.36,0.022,10,490,45,391,,,0.71,0.29,,
0.39,0.022,11,45,,,,,,,,
0.35,0.023,11,391,,,,,,,,
0.4,0.022,10,411,159,,,,1.0,,,
0.4,0.023,11,159,,,,,,,,
0.45,0.025,8,157,368,,,,1.0,,,
0.52,0.026,9,368,,,,,,,,
0.32,0.023,6,485,393,491,486,,0.42,0.21,0.37,
0.31,0.024,7,393,378,32,394,,0.58,0.27,0.15,
0.34,0.026,8,378,492,62,,,0.75,0.25,,
0.32,0.027,9,492,21,32,,,0.47,0.53,,
0.34,0.028,10,21,388,58,,,0.05,0.95,,
0.4,0.028,11,388,,,,,,,,
0.32,0.028,11,58,,,,,,,,
0.35,0.026,10,32,144,217,,,0.35,0.65,,
0.38,0.023,11,144,,,,,,,,
0.37,0.029,11,217,,,,,,,,
0.35,0.022,9,62,38,400,399,,0.31,0.06,0.63,
0.42,0.024,10,38,97,,,,1.0,,,
0.44,0.025,11,97,,,,,,,,
0.41,0.019,10,400,421,386,493,,0.16,0.14,0.69,
0.39,0.018,11,421,,,,,,,,
0.49,0.021,11,386,,,,,,,,
0.43,0.017,11,493,,,,,,,,
0.35,0.024,10,399,222,,,,1.0,,,
0.36,0.025,11,222,,,,,,,,
0.35,0.026,8,32,68,78,,,0.61,0.39,,
0.39,0.028,9,68,243,,,,1.0,,,
0.36,0.032,10,243,70,,,,1.0,,,
0.4,0.03,11,70,,,,,,,,
0.38,0.027,9,78,233,227,230,,0.3,0.3,0.4,
0.43,0.024,10,233,494,42,168,,0.2,0.54,0.26,
0.52,0.022,11,494,,,,,,,,
0.41,0.023,11,42,,,,,,,,
0.48,0.023,11,168,,,,,,,,
0.38,0.026,10,227,227,,,,1.0,,,
0.38,0.026,11,227,,,,,,,,
0.47,0.027,10,230,312,255,230,,0.26,0.59,0.15,
0.45,0.031,11,312,,,,,,,,
0.55,0.03,11,255,,,,,,,,
0.47,0.027,11,230,,,,,,,,
0.29,0.022,8,394,495,496,,,0.65,0.35,,
0.29,0.018,9,495,497,,,,1.0,,,
0.32,0.019,10,497,395,153,,,0.48,0.52,,
0.38,0.019,11,395,,,,,,,,
0.37,0.02,11,153,,,,,,,,
0.28,0.022,9,496,498,161,499,,0.56,0.13,0.31,
0.29,0.019,10,498,500,467,501,,0.36,0.39,0.24,
0.3,0.016,11,500,,,,,,,,
0.34,0.021,11,467,,,,,,,,
0.35,0.018,11,501,,,,,,,,
0.32,0.02,10,161,290,,,,1.0,,,
0.37,0.018,11,290,,,,,,,,
0.27,0.022,10,499,502,503,,,0.61,0.39,,
0.3,0.023,11,502,,,,,,,,
0.33,0.018,11,503,,,,,,,,
0.36,0.021,7,491,156,118,,,0.47,0.53,,
0.42,0.022,8,156,141,213,,,0.37,0.63,,
0.38,0.022,9,141,85,38,361,,0.51,0.01,0.47,
0.36,0.023,10,85,60,334,147,,0.51,0.48,0.0,
0.4,0.025,11,60,,,,,,,,
0.4,0.026,11,334,,,,,,,,
0.42,0.025,11,147,,,,,,,,
0.42,0.024,10,38,64,232,208,,0.26,0.02,0.72,
0.41,0.024,11,64,,,,,,,,
0.49,0.022,11,232,,,,,,,,
0.47,0.026,11,208,,,,,,,,
0.43,0.023,10,361,403,207,,,0.49,0.51,,
0.4,0.021,11,403,,,,,,,,
0.4,0.024,11,207,,,,,,,,
0.46,0.024,9,213,287,35,231,,0.39,0.44,0.17,
0.47,0.023,10,287,365,152,108,,0.64,0.01,0.35,
0.45,0.027,11,365,,,,,,,,
0.43,0.021,11,152,,,,,,,,
0.44,0.022,11,108,,,,,,,,
0.43,0.028,10,35,157,230,,,0.5,0.5,,
0.45,0.025,11,157,,,,,,,,
0.47,0.027,11,230,,,,,,,,
0.47,0.028,10,231,239,270,,,0.82,0.18,,
0.45,0.026,11,239,,,,,,,,
0.55,0.029,11,270,,,,,,,,
0.39,0.02,8,118,422,,,,1.0,,,
0.4,0.017,9,422,504,,,,1.0,,,
0.41,0.015,10,504,149,505,,,0.42,0.58,,
0.46,0.017,11,149,,,,,,,,
0.4,0.014,11,505,,,,,,,,
0.32,0.022,7,486,187,,,,1.0,,,
0.33,0.024,8,187,61,,,,1.0,,,
0.38,0.025,9,61,65,,,,1.0,,,
0.45,0.024,10,65,288,232,,,0.26,0.74,,
0.49,0.024,11,288,,,,,,,,
0.49,0.022,11,232,,,,,,,,
0.3,0.029,6,90,506,,,,1.0,,,
0.3,0.032,7,506,63,55,507,,0.42,0.05,0.54,
0.33,0.034,8,63,508,,,,1.0,,,
0.39,0.034,9,508,105,359,260,,0.19,0.35,0.46,
0.44,0.03,10,105,266,282,,,0.67,0.33,,
0.43,0.026,11,266,,,,,,,,
0.5,0.033,11,282,,,,,,,,
0.46,0.035,10,359,445,312,347,,0.27,0.29,0.44,
0.51,0.035,11,445,,,,,,,,
0.45,0.031,11,312,,,,,,,,
0.5,0.038,11,347,,,,,,,,
0.43,0.034,10,260,218,,,,1.0,,,
0.42,0.034,11,218,,,,,,,,
0.31,0.03,8,55,54,,,,1.0,,,
0.35,0.027,9,54,257,,,,1.0,,,
0.42,0.029,10,257,453,,,,1.0,,,
0.46,0.031,11,453,,,,,,,,
0.35,0.033,8,507,73,448,,,0.71,0.29,,
0.44,0.032,9,73,283,259,442,,0.38,0.0,0.61,
0.51,0.036,10,283,,,,,,,,
0.41,0.028,10,259,227,321,67,,0.51,0.15,0.34,
0.38,0.026,11,227,,,,,,,,
0.4,0.031,11,321,,,,,,,,
0.38,0.028,11,67,,,,,,,,
0.43,0.037,10,442,509,510,451,,0.79,0.09,0.12,
0.5,0.041,11,509,,,,,,,,
0.41,0.035,11,510,,,,,,,,
0.43,0.04,11,451,,,,,,,,
0.38,0.035,9,448,511,362,512,,0.47,0.27,0.25,
0.46,0.04,10,511,513,513,514,,0.32,0.38,0.3,
0.53,0.039,11,513,,,,,,,,
0.53,0.039,11,513,,,,,,,,
0.49,0.036,11,514,,,,,,,,
0.48,0.032,10,362,231,515,250,,0.09,0.47,0.45,
0.47,0.028,11,231,,,,,,,,
0.56,0.028,11,515,,,,,,,,
0.47,0.034,11,250,,,,,,,,
0.44,0.037,10,512,298,,,,1.0,,,
0.42,0.032,11,298,,,,,,,,
0.28,0.026,5,183,164,516,376,,0.22,0.32,0.45,
0.33,0.023,6,164,418,491,,,0.58,0.42,,
0.37,0.023,7,418,517,37,47,,0.15,0.4,0.44,
0.42,0.02,8,517,130,518,519,,0.27,0.47,0.25,
0.45,0.02,9,130,132,520,48,,0.08,0.51,0.4,
0.51,0.019,10,132,,,,,,,,
0.51,0.02,10,520,,,,,,,,
0.48,0.022,10,48,521,,,,1.0,,,
0.55,0.022,11,521,,,,,,,,
0.46,0.018,9,518,195,,,,1.0,,,
0.44,0.017,10,195,291,,,,1.0,,,
0.47,0.017,11,291,,,,,,,,
0.46,0.02,9,519,522,151,,,0.12,0.88,,
0.5,0.018,10,522,523,524,,,0.31,0.69,,
0.57,0.018,11,523,,,,,,,,
0.52,0.018,11,524,,,,,,,,
0.51,0.021,10,151,,,,,,,,
0.44,0.02,8,37,123,,,,1.0,,,
0.5,0.021,9,123,525,175,,,0.76,0.24,,
0.57,0.025,10,525,,,,,,,,
0.47,0.021,10,175,97,221,97,,0.54,0.26,0.2,
0.44,0.025,11,97,,,,,,,,
0.47,0.019,11,221,,,,,,,,
0.44,0.025,11,97,,,,,,,,
0.39,0.025,8,47,145,,,,1.0,,,
0.36,0.027,9,145,164,,,,1.0,,,
0.33,0.023,10,164,474,,,,1.0,,,
0.38,0.02,11,474,,,,,,,,
0.36,0.021,7,491,416,526,,,0.05,0.95,,
0.42,0.021,8,416,213,144,154,,0.59,0.37,0.04,
0.46,0.024,9,213,103,229,201,,0.44,0.2,0.36,
0.51,0.028,10,103,,,,,,,,
0.45,0.023,10,229,386,463,268,,0.18,0.5,0.32,
0.49,0.021,11,386,,,,,,,,
0.48,0.025,11,463,,,,,,,,
0.51,0.024,11,268,,,,,,,,
0.53,0.024,10,201,,,,,,,,
0.38,0.023,9,144,114,110,62,,0.39,0.23,0.38,
0.39,0.024,10,114,32,,,,1.0,,,
0.35,0.026,11,32,,,,,,,,
0.44,0.021,10,110,229,413,478,,0.22,0.33,0.45,
0.45,0.023,11,229,,,,,,,,
0.46,0.022,11,413,,,,,,,,
0.52,0.021,11,478,,,,,,,,
0.35,0.022,10,62,34,222,34,,0.03,0.64,0.33,
0.39,0.023,11,34,,,,,,,,
0.36,0.025,11,222,,,,,,,,
0.39,0.023,11,34,,,,,,,,
0.44,0.023,9,154,46,208,,,0.57,0.43,,
0.47,0.022,10,46,147,,,,1.0,,,
0.42,0.025,11,147,,,,,,,,
0.47,0.026,10,208,368,,,,1.0,,,
0.52,0.026,11,368,,,,,,,,
0.34,0.018,8,526,400,414,527,,0.67,0.3,0.03,
0.41,0.019,9,400,528,395,,,0.71,0.29,,
0.37,0.017,10,528,196,421,,,0.38,0.62,,
0.41,0.017,11,196,,,,,,,,
0.39,0.018,11,421,,,,,,,,
0.38,0.019,10,395,529,,,,1.0,,,
0.35,0.021,11,529,,,,,,,,
0.39,0.019,9,414,407,143,,,0.38,0.62,,
0.43,0.018,10,407,520,410,,,0.82,0.18,,
0.51,0.02,11,520,,,,,,,,
0.42,0.016,11,410,,,,,,,,
0.46,0.019,10,143,530,,,,1.0,,,
0.51,0.018,11,530,,,,,,,,
0.39,0.015,9,527,531,532,,,0.7,0.3,,
0.44,0.016,10,531,477,421,,,0.79,0.21,,
0.47,0.018,11,477,,,,,,,,
0.39,0.018,11,421,,,,,,,,
0.35,0.016,10,532,533,,,,1.0,,,
0.36,0.016,11,533,,,,,,,,
0.26,0.029,6,516,534,535,536,,0.32,0.37,0.3,
0.25,0.025,7,534,537,,,,1.0,,,
0.29,0.023,8,537,538,,,,1.0,,,
0.27,0.02,9,538,486,,,,1.0,,,
0.32,0.022,10,486,34,,,,1.0,,,
0.39,0.023,11,34,,,,,,,,
0.31,0.032,7,535,539,329,,,0.45,0.55,,
0.3,0.036,8,539,82,540,,,0.8,0.2,,
0.35,0.031,9,82,78,379,,,0.45,0.55,,
0.38,0.027,10,78,38,36,147,,0.05,0.64,0.31,
0.42,0.024,11,38,,,,,,,,
0.36,0.026,11,36,,,,,,,,
0.42,0.025,11,147,,,,,,,,
0.37,0.034,10,379,442,317,,,0.47,0.53,,
0.43,0.037,11,442,,,,,,,,
0.46,0.032,11,317,,,,,,,,
0.32,0.034,9,540,31,,,,1.0,,,
0.32,0.03,10,31,82,541,506,,0.31,0.06,0.63,
0.35,0.031,11,82,,,,,,,,
0.35,0.032,11,541,,,,,,,,
0.3,0.032,11,506,,,,,,,,
0.37,0.035,8,329,431,542,,,0.51,0.49,,
0.46,0.038,9,431,454,,,,1.0,,,
0.45,0.039,10,454,543,543,544,,0.77,0.02,0.21,
0.51,0.044,11,543,,,,,,,,
0.51,0.044,11,543,,,,,,,,
0.5,0.035,11,544,,,,,,,,
0.42,0.039,9,542,545,546,,,0.32,0.68,,
0.52,0.037,10,545,,,,,,,,
0.39,0.041,10,546,27,547,548,,0.01,0.4,0.59,
0.39,0.036,11,27,,,,,,,,
0.43,0.038,11,547,,,,,,,,
0.4,0.043,11,548,,,,,,,,
0.28,0.032,7,536,549,535,550,,0.57,0.17,0.26,
0.28,0.035,8,549,63,541,,,0.16,0.84,,
0.33,0.034,9,63,81,551,,,0.25,0.75,,
0.38,0.034,10,81,552,305,553,,0.08,0.36,0.56,
0.47,0.037,11,552,,,,,,,,
0.4,0.033,11,305,,,,,,,,
0.47,0.036,11,553,,,,,,,,
0.31,0.039,10,551,554,555,,,0.25,0.75,,
0.32,0.041,11,554,,,,,,,,
0.36,0.036,11,555,,,,,,,,
0.35,0.032,9,541,448,83,,,0.62,0.38,,
0.38,0.035,10,448,243,552,,,0.08,0.92,,
0.36,0.032,11,243,,,,,,,,
0.47,0.037,11,552,,,,,,,,
0.34,0.03,10,83,84,181,299,,0.49,0.43,0.08,
0.41,0.033,11,84,,,,,,,,
0.42,0.028,11,181,,,,,,,,
0.41,0.029,11,299,,,,,,,,
0.31,0.032,8,535,87,541,205,,0.09,0.29,0.62,
0.31,0.033,9,87,95,556,508,,0.68,0.3,0.02,
0.39,0.032,10,95,304,557,,,0.96,0.04,,
0.48,0.028,11,304,,,,,,,,
0.4,0.035,11,557,,,,,,,,
0.34,0.033,10,556,558,,,,1.0,,,
0.41,0.034,11,558,,,,,,,,
0.39,0.034,10,508,559,,,,1.0,,,
0.42,0.038,11,559,,,,,,,,
0.35,0.032,9,541,50,253,,,0.78,0.22,,
0.35,0.029,10,50,331,435,264,,0.24,0.33,0.43,
0.36,0.029,11,331,,,,,,,,
0.34,0.031,11,435,,,,,,,,
0.43,0.027,11,264,,,,,,,,
0.43,0.032,10,253,362,107,209,,0.39,0.33,0.27,
0.48,0.032,11,362,,,,,,,,
0.43,0.029,11,107,,,,,,,,
0.48,0.03,11,209,,,,,,,,
0.33,0.029,9,205,227,,,,1.0,,,
0.38,0.026,10,227,76,391,,,0.42,0.58,,
0.38,0.03,11,76,,,,,,,,
0.35,0.023,11,391,,,,,,,,
0.28,0.034,8,550,560,,,,1.0,,,
0.28,0.036,9,560,561,562,,,0.2,0.8,,
0.34,0.04,10,561,563,564,,,0.92,0.08,,
0.33,0.041,11,563,,,,,,,,
0.36,0.037,11,564,,,,,,,,
0.33,0.038,10,562,562,218,,,0.17,0.83,,
0.33,0.038,11,562,,,,,,,,
0.42,0.034,11,218,,,,,,,,
0.3,0.026,6,376,188,385,214,,0.04,0.12,0.84,
0.35,0.025,7,188,126,222,,,0.43,0.57,,
0.41,0.021,8,126,38,565,411,,0.5,0.01,0.49,
0.42,0.024,9,38,78,110,,,0.94,0.06,,
0.38,0.027,10,78,88,50,,,0.4,0.6,,
0.4,0.027,11,88,,,,,,,,
0.35,0.029,11,50,,,,,,,,
0.44,0.021,10,110,143,419,400,,0.24,0.12,0.64,
0.46,0.019,11,143,,,,,,,,
0.41,0.02,11,419,,,,,,,,
0.41,0.019,11,400,,,,,,,,
0.44,0.019,9,565,37,,,,1.0,,,
0.44,0.02,10,37,150,565,481,,0.57,0.32,0.11,
0.42,0.019,11,150,,,,,,,,
0.44,0.019,11,565,,,,,,,,
0.41,0.018,11,481,,,,,,,,
0.4,0.022,9,411,108,397,,,0.72,0.28,,
0.44,0.022,10,108,117,102,219,,0.32,0.15,0.53,
0.47,0.025,11,117,,,,,,,,
0.43,0.025,11,102,,,,,,,,
0.48,0.019,11,219,,,,,,,,
0.37,0.021,10,397,470,237,43,,0.37,0.05,0.59,
0.38,0.021,11,470,,,,,,,,
0.44,0.024,11,237,,,,,,,,
0.36,0.024,11,43,,,,,,,,
0.36,0.025,8,222,114,412,,,0.42,0.58,,
0.39,0.024,9,114,93,108,,,0.53,0.47,,
0.42,0.027,10,93,566,344,61,,0.1,0.49,0.4,
0.39,0.027,11,566,,,,,,,,
0.51,0.03,11,344,,,,,,,,
0.38,0.025,11,61,,,,,,,,
0.44,0.022,10,108,475,208,,,0.61,0.39,,
0.51,0.022,11,475,,,,,,,,
0.47,0.026,11,208,,,,,,,,
0.43,0.022,9,412,519,156,,,0.1,0.9,,
0.46,0.02,10,519,519,143,,,0.6,0.4,,
0.46,0.02,11,519,,,,,,,,
0.46,0.019,11,143,,,,,,,,
0.42,0.022,10,156,125,,,,1.0,,,
0.48,0.024,11,125,,,,,,,,
0.35,0.028,7,385,266,43,28,,0.3,0.37,0.32,
0.43,0.026,8,266,103,273,,,0.1,0.9,,
0.51,0.028,9,103,,,,,,,,
0.5,0.028,9,273,316,567,568,,0.51,0.43,0.06,
0.49,0.032,10,316,258,569,255,,0.2,0.49,0.31,
0.47,0.03,11,258,,,,,,,,
0.56,0.036,11,569,,,,,,,,
0.55,0.03,11,255,,,,,,,,
0.6,0.032,10,567,,,,,,,,
0.54,0.033,10,568,,,,,,,,
0.36,0.024,8,43,142,,,,1.0,,,
0.38,0.024,9,142,413,216,102,,0.51,0.25,0.24,
0.46,0.022,10,413,570,408,,,0.75,0.25,,
0.55,0.026,11,570,,,,,,,,
0.54,0.019,11,408,,,,,,,,
0.41,0.026,10,216,230,158,,,0.47,0.53,,
0.47,0.027,11,230,,,,,,,,
0.46,0.028,11,158,,,,,,,,
0.43,0.025,10,102,147,158,,,0.02,0.98,,
0.42,0.025,11,147,,,,,,,,
0.46,0.028,11,158,,,,,,,,
0.38,0.032,8,28,66,571,572,,0.27,0.27,0.46,
0.44,0.035,9,66,193,336,573,,0.39,0.19,0.41,
0.52,0.039,10,193,,,,,,,,
0.47,0.033,10,336,146,337,335,,0.45,0.47,0.08,
0.47,0.031,11,146,,,,,,,,
0.45,0.037,11,337,,,,,,,,
0.44,0.029,11,335,,,,,,,,
0.44,0.041,10,573,574,575,,,0.87,0.13,,
0.54,0.046,11,574,,,,,,,,
0.44,0.043,11,575,,,,,,,,
0.37,0.033,9,571,576,330,577,,0.23,0.36,0.41,
0.45,0.034,10,576,341,325,,,0.54,0.46,,
0.48,0.039,11,341,,,,,,,,
0.5,0.031,11,325,,,,,,,,
0.39,0.031,10,330,432,68,,,0.58,0.42,,
0.45,0.03,11,432,,,,,,,,
0.39,0.028,11,68,,,,,,,,
0.37,0.032,10,577,274,312,,,0.16,0.84,,
0.43,0.033,11,274,,,,,,,,
0.45,0.031,11,312,,,,,,,,
0.35,0.035,9,572,578,579,70,,0.15,0.44,0.41,
0.41,0.037,10,578,280,445,,,0.03,0.97,,
0.44,0.033,11,280,,,,,,,,
0.51,0.035,11,445,,,,,,,,
0.39,0.04,10,579,349,580,,,0.44,0.56,,
0.48,0.036,11,349,,,,,,,,
0.49,0.044,11,580,,,,,,,,
0.4,0.03,10,70,223,231,,,0.48,0.52,,
0.48,0.027,11,223,,,,,,,,
0.47,0.028,11,231,,,,,,,,
0.37,0.028,7,214,36,,,,1.0,,,
0.36,0.026,8,36,21,45,67,,0.03,0.47,0.5,
0.34,0.028,9,21,50,,,,1.0,,,
0.35,0.029,10,50,138,259,,,0.9,0.1,,
0.34,0.027,11,138,,,,,,,,
0.41,0.028,11,259,,,,,,,,
0.39,0.022,9,45,470,,,,1.0,,,
0.38,0.021,10,470,226,461,,,0.48,0.52,,
0.34,0.022,11,226,,,,,,,,
0.4,0.019,11,461,,,,,,,,
0.38,0.028,9,67,235,265,213,,0.17,0.46,0.38,
0.35,0.03,10,235,81,24,245,,0.13,0.85,0.02,
0.38,0.034,11,81,,,,,,,,
0.4,0.029,11,24,,,,,,,,
0.37,0.03,11,245,,,,,,,,
0.46,0.029,10,265,73,270,208,,0.43,0.39,0.18,
0.44,0.032,11,73,,,,,,,,
0.55,0.029,11,270,,,,,,,,
0.47,0.026,11,208,,,,,,,,
0.46,0.024,10,213,272,361,271,,0.37,0.05,0.59,
0.54,0.026,11,272,,,,,,,,
0.43,0.023,11,361,,,,,,,,
0.51,0.025,11,271,,,,,,,,
0.26,0.024,4,172,393,5,204,,0.23,0.36,0.41,
0.31,0.024,5,393,491,581,,,0.22,0.78,,
0.36,0.021,6,491,207,,,,1.0,,,
0.4,0.024,7,207,145,208,,,0.62,0.38,,
0.36,0.027,8,145,49,,,,1.0,,,
0.37,0.026,9,49,60,181,,,0.53,0.47,,
0.4,0.025,10,60,460,,,,1.0,,,
0.45,0.029,11,460,,,,,,,,
0.42,0.028,10,181,24,,,,1.0,,,
0.4,0.029,11,24,,,,,,,,
0.47,0.026,8,208,168,277,,,0.5,0.5,,
0.48,0.023,9,168,72,582,,,0.33,0.67,,
0.46,0.027,10,72,97,368,,,0.81,0.19,,
0.44,0.025,11,97,,,,,,,,
0.52,0.026,11,368,,,,,,,,
0.58,0.025,10,582,,,,,,,,
0.55,0.027,9,277,,,,,,,,
0.32,0.024,6,581,54,226,160,,0.49,0.18,0.32,
0.35,0.027,7,54,49,581,583,,0.11,0.82,0.06,
0.37,0.026,8,49,141,,,,1.0,,,
0.38,0.022,9,141,226,155,143,,0.13,0.22,0.65,
0.34,0.022,10,226,399,,,,1.0,,,
0.35,0.024,11,399,,,,,,,,
0.36,0.019,10,155,584,116,,,0.0,1.0,,
0.36,0.018,11,584,,,,,,,,
0.35,0.019,11,116,,,,,,,,
0.46,0.019,10,143,494,475,585,,0.19,0.14,0.67,
0.52,0.022,11,494,,,,,,,,
0.51,0.022,11,475,,,,,,,,
0.45,0.019,11,585,,,,,,,,
0.32,0.024,8,581,145,118,,,0.18,0.82,,
0.36,0.027,9,145,207,102,207,,0.2,0.4,0.4,
0.4,0.024,10,207,44,586,412,,0.33,0.29,0.38,
0.48,0.021,11,44,,,,,,,,
0.46,0.021,11,586,,,,,,,,
0.43,0.022,11,412,,,,,,,,
0.43,0.025,10,102,334,,,,1.0,,,
0.4,0.026,11,334,,,,,,,,
0.4,0.024,10,207,154,,,,1.0,,,
0.44,0.023,11,154,,,,,,,,
0.39,0.02,9,118,41,156,,,0.32,0.68,,
0.43,0.019,10,41,197,412,,,0.56,0.44,,
0.45,0.021,11,197,,,,,,,,
0.43,0.022,11,412,,,,,,,,
0.42,0.022,10,156,213,44,519,,0.5,0.13,0.37,
0.46,0.024,11,213,,,,,,,,
0.48,0.021,11,44,,,,,,,,
0.46,0.02,11,519,,,,,,,,
0.33,0.03,8,583,236,52,,,0.27,0.73,,
0.39,0.03,9,236,145,242,,,0.12,0.88,,
0.36,0.027,10,145,88,345,,,0.27,0.73,,
0.4,0.027,11,88,,,,,,,,
0.43,0.031,11,345,,,,,,,,
0.48,0.034,10,242,544,430,587,,0.56,0.32,0.13,
0.5,0.035,11,544,,,,,,,,
0.49,0.034,11,430,,,,,,,,
0.56,0.03,11,587,,,,,,,,
0.33,0.033,9,52,70,293,360,,0.3,0.04,0.66,
0.4,0.03,10,70,231,280,214,,0.34,0.64,0.01,
0.47,0.028,11,231,,,,,,,,
0.44,0.033,11,280,,,,,,,,
0.37,0.028,11,214,,,,,,,,
0.4,0.034,10,293,354,,,,1.0,,,
0.49,0.033,11,354,,,,,,,,
0.41,0.031,10,360,298,107,274,,0.56,0.22,0.22,
0.42,0.032,11,298,,,,,,,,
0.43,0.029,11,107,,,,,,,,
0.43,0.033,11,274,,,,,,,,
0.34,0.022,7,226,491,,,,1.0,,,
0.36,0.021,8,491,418,159,397,,0.28,0.34,0.38,
0.37,0.023,9,418,37,49,,,0.36,0.64,,
0.44,0.02,10,37,37,,,,1.0,,,
0.44,0.02,11,37,,,,,,,,
0.37,0.026,10,49,85,,,,1.0,,,
0.36,0.023,11,85,,,,,,,,
0.4,0.023,9,159,470,141,,,0.56,0.44,,
0.38,0.021,10,470,154,,,,1.0,,,
0.44,0.023,11,154,,,,,,,,
0.38,0.022,10,141,585,412,,,0.44,0.56,,
0.45,0.019,11,585,,,,,,,,
0.43,0.022,11,412,,,,,,,,
0.37,0.021,9,397,142,,,,1.0,,,
0.38,0.024,10,142,93,93,144,,0.28,0.15,0.57,
0.42,0.027,11,93,,,,,,,,
0.42,0.027,11,93,,,,,,,,
0.38,0.023,11,144,,,,,,,,
0.32,0.021,7,160,502,,,,1.0,,,
0.3,0.023,8,502,467,160,,,0.77,0.23,,
0.34,0.021,9,467,404,,,,1.0,,,
0.31,0.019,10,404,161,588,589,,0.14,0.51,0.35,
0.32,0.02,11,161,,,,,,,,
0.31,0.02,11,588,,,,,,,,
0.29,0.017,11,589,,,,,,,,
0.32,0.021,9,160,141,393,,,0.99,0.01,,
0.38,0.022,10,141,96,45,,,0.83,0.17,,
0.41,0.025,11,96,,,,,,,,
0.39,0.022,11,45,,,,,,,,
0.31,0.024,10,393,590,529,,,0.49,0.51,,
0.31,0.022,11,590,,,,,,,,
0.35,0.021,11,529,,,,,,,,
0.25,0.026,5,5,591,496,,,0.47,0.53,,
0.27,0.029,6,591,371,89,12,,0.44,0.16,0.4,
0.29,0.029,7,371,30,,,,1.0,,,
0.31,0.026,8,30,375,,,,1.0,,,
0.33,0.026,9,375,227,,,,1.0,,,
0.38,0.026,10,227,334,,,,1.0,,,
0.4,0.026,11,334,,,,,,,,
0.31,0.028,7,89,217,,,,1.0,,,
0.37,0.029,8,217,264,556,,,0.6,0.4,,
0.43,0.027,9,264,358,303,304,,0.28,0.44,0.28,
0.51,0.031,10,358,,,,,,,,
0.49,0.026,10,303,166,,,,1.0,,,
0.59,0.026,11,166,,,,,,,,
0.48,0.028,10,304,40,128,,,0.31,0.69,,
0.49,0.028,11,40,,,,,,,,
0.52,0.025,11,128,,,,,,,,
0.34,0.033,9,556,83,557,16,,0.08,0.17,0.75,
0.34,0.03,10,83,70,24,,,0.76,0.24,,
0.4,0.03,11,70,,,,,,,,
0.4,0.029,11,24,,,,,,,,
0.4,0.035,10,557,592,593,,,0.57,0.43,,
0.39,0.039,11,592,,,,,,,,
0.44,0.039,11,593,,,,,,,,
0.32,0.031,10,16,594,63,,,0.56,0.44,,
0.31,0.029,11,594,,,,,,,,
0.33,0.034,11,63,,,,,,,,
0.3,0.031,7,12,214,50,435,,0.29,0.07,0.64,
0.37,0.028,8,214,70,460,275,,0.39,0.39,0.22,
0.4,0.03,9,70,346,335,,,0.58,0.42,,
0.49,0.035,10,346,595,596,362,,0.47,0.13,0.4,
0.52,0.036,11,595,,,,,,,,
0.52,0.038,11,596,,,,,,,,
0.48,0.032,11,362,,,,,,,,
0.44,0.029,10,335,93,280,311,,0.23,0.46,0.3,
0.42,0.027,11,93,,,,,,,,
0.44,0.033,11,280,,,,,,,,
0.48,0.031,11,311,,,,,,,,
0.45,0.029,9,460,597,598,599,,0.63,0.25,0.12,
0.51,0.026,10,597,,,,,,,,
0.53,0.033,10,598,,,,,,,,
0.53,0.028,10,599,,,,,,,,
0.42,0.03,9,275,321,,,,1.0,,,
0.4,0.031,10,321,79,600,,,0.87,0.13,,
0.41,0.027,11,79,,,,,,,,
0.45,0.036,11,600,,,,,,,,
0.35,0.029,8,50,68,601,205,,0.23,0.56,0.21,
0.39,0.028,9,68,157,,,,1.0,,,
0.45,0.025,10,157,268,356,368,,0.35,0.45,0.2,
0.51,0.024,11,268,,,,,,,,
0.5,0.027,11,356,,,,,,,,
0.52,0.026,11,368,,,,,,,,
0.38,0.031,9,601,95,,,,1.0,,,
0.39,0.032,10,95,265,,,,1.0,,,
0.46,0.029,11,265,,,,,,,,
0.33,0.029,9,205,49,28,,,0.39,0.61,,
0.37,0.026,10,49,216,,,,1.0,,,
0.41,0.026,11,216,,,,,,,,
0.38,0.032,10,28,56,76,,,0.26,0.74,,
0.43,0.03,11,56,,,,,,,,
0.38,0.03,11,76,,,,,,,,
0.34,0.031,8,435,508,98,602,,0.11,0.25,0.64,
0.39,0.034,9,508,244,71,349,,0.24,0.4,0.36,
0.44,0.036,10,244,603,604,381,,0.27,0.33,0.4,
0.44,0.04,11,603,,,,,,,,
0.49,0.038,11,604,,,,,,,,
0.44,0.038,11,381,,,,,,,,
0.37,0.031,10,71,28,,,,1.0,,,
0.38,0.032,11,28,,,,,,,,
0.48,0.036,10,349,605,576,,,0.62,0.38,,
0.46,0.042,11,605,,,,,,,,
0.45,0.034,11,576,,,,,,,,
