V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.51,0.024,15,181,,,,,,,,
0.49,0.03,14,444,36,57,,,0.63,0.37,,
0.52,0.03,15,36,,,,,,,,
0.58,0.033,15,57,,,,,,,,
0.5,0.031,14,158,575,,,,1.0,,,
0.45,0.028,15,575,490,376,,,0.59,0.41,,
0.48,0.033,16,490,,,,,,,,
0.42,0.025,16,376,,,,,,,,
0.43,0.027,13,572,429,567,,,0.71,0.29,,
0.48,0.027,14,429,169,,,,1.0,,,
0.47,0.029,15,169,423,,,,1.0,,,
0.47,0.033,16,423,,,,,,,,
0.47,0.025,14,567,250,28,576,,0.42,0.21,0.37,
0.52,0.029,15,250,,,,,,,,
0.51,0.029,15,28,,,,,,,,
0.55,0.027,15,576,,,,,,,,
0.53,0.03,12,568,,,,,,,,
0.41,0.03,11,566,258,175,577,,0.58,0.27,0.15,
0.38,0.034,12,258,578,259,,,0.75,0.25,,
0.37,0.037,13,578,427,356,,,0.47,0.53,,
0.37,0.04,14,427,338,579,,,0.05,0.95,,
0.44,0.038,15,338,227,87,,,0.35,0.65,,
0.53,0.04,16,227,,,,,,,,
0.43,0.043,16,87,,,,,,,,
0.41,0.038,15,579,283,487,431,,0.31,0.06,0.63,
0.4,0.044,16,283,,,,,,,,
0.5,0.041,16,487,,,,,,,,
0.41,0.035,16,431,,,,,,,,
0.38,0.036,14,356,12,,,,1.0,,,
0.43,0.04,15,12,32,81,195,,0.16,0.14,0.69,
0.53,0.036,16,32,,,,,,,,
0.52,0.045,16,81,,,,,,,,
0.52,0.039,16,195,,,,,,,,
0.45,0.031,13,259,250,,,,1.0,,,
0.52,0.029,14,250,,,,,,,,
0.48,0.026,12,175,28,173,,,0.61,0.39,,
0.51,0.029,13,28,,,,,,,,
0.45,0.03,13,173,172,,,,1.0,,,
0.53,0.031,14,172,,,,,,,,
0.39,0.029,12,577,580,,,,1.0,,,
0.37,0.028,13,580,399,355,581,,0.3,0.3,0.4,
0.44,0.025,14,399,169,182,293,,0.2,0.54,0.26,
0.47,0.029,15,169,48,,,,1.0,,,
0.55,0.025,16,48,,,,,,,,
0.53,0.025,15,182,,,,,,,,
0.5,0.023,15,293,582,583,185,,0.26,0.59,0.15,
0.57,0.021,16,582,,,,,,,,
0.57,0.027,16,583,,,,,,,,
0.56,0.027,16,185,,,,,,,,
0.39,0.03,14,355,258,584,,,0.65,0.35,,
0.38,0.034,15,258,149,,,,1.0,,,
0.4,0.035,16,149,,,,,,,,
0.36,0.032,15,584,231,231,,,0.48,0.52,,
0.42,0.031,16,231,,,,,,,,
0.42,0.031,16,231,,,,,,,,
0.38,0.029,14,581,572,394,413,,0.56,0.13,0.31,
0.43,0.027,15,572,301,301,585,,0.36,0.39,0.24,
0.49,0.025,16,301,,,,,,,,
0.49,0.025,16,301,,,,,,,,
0.49,0.026,16,585,,,,,,,,
0.4,0.028,15,394,396,,,,1.0,,,
0.42,0.029,16,396,,,,,,,,
0.37,0.026,15,413,580,586,,,0.61,0.39,,
0.37,0.028,16,580,,,,,,,,
0.36,0.028,16,586,,,,,,,,
0.44,0.033,10,224,70,150,,,0.47,0.53,,
0.43,0.037,11,70,558,229,,,0.37,0.63,,
0.41,0.034,12,558,212,431,180,,0.51,0.01,0.47,
0.44,0.036,13,212,40,204,546,,0.51,0.48,0.0,
0.5,0.034,14,40,279,34,165,,0.26,0.02,0.72,
0.58,0.034,15,279,,,,,,,,
0.6,0.031,15,34,,,,,,,,
0.47,0.034,15,165,32,224,,,0.49,0.51,,
0.53,0.036,16,32,,,,,,,,
0.44,0.033,16,224,,,,,,,,
0.55,0.032,14,204,,,,,,,,
0.42,0.038,14,546,338,130,53,,0.39,0.44,0.17,
0.44,0.038,15,338,200,53,556,,0.64,0.01,0.35,
0.45,0.034,16,200,,,,,,,,
0.52,0.035,16,53,,,,,,,,
0.44,0.034,16,556,,,,,,,,
0.49,0.041,15,130,273,251,,,0.5,0.5,,
0.54,0.044,16,273,,,,,,,,
0.5,0.043,16,251,,,,,,,,
0.52,0.035,15,53,,,,,,,,
0.41,0.035,13,431,17,201,,,0.82,0.18,,
0.49,0.035,14,17,587,,,,1.0,,,
0.54,0.033,15,587,,,,,,,,
0.5,0.037,14,201,57,,,,1.0,,,
0.58,0.033,15,57,,,,,,,,
0.4,0.032,13,180,435,180,,,0.42,0.58,,
0.49,0.029,14,435,63,,,,1.0,,,
0.5,0.028,15,63,588,,,,1.0,,,
0.6,0.03,16,588,,,,,,,,
0.4,0.032,14,180,257,,,,1.0,,,
0.37,0.031,15,257,589,31,,,0.26,0.74,,
0.34,0.028,16,589,,,,,,,,
0.4,0.029,16,31,,,,,,,,
0.48,0.032,12,229,131,,,,1.0,,,
0.49,0.037,13,131,453,215,117,,0.42,0.05,0.54,
0.51,0.042,14,453,,,,,,,,
0.47,0.038,14,215,110,,,,1.0,,,
0.48,0.039,15,110,251,32,195,,0.19,0.35,0.46,
0.5,0.043,16,251,,,,,,,,
0.53,0.036,16,32,,,,,,,,
0.52,0.039,16,195,,,,,,,,
0.56,0.035,14,117,,,,,,,,
0.48,0.036,11,150,556,131,,,0.67,0.33,,
0.44,0.034,12,556,54,226,190,,0.27,0.29,0.44,
0.48,0.031,13,54,291,,,,1.0,,,
0.46,0.031,14,291,172,,,,1.0,,,
0.53,0.031,15,172,,,,,,,,
0.51,0.035,13,226,,,,,,,,
0.5,0.036,13,190,571,,,,1.0,,,
0.47,0.04,14,571,166,,,,1.0,,,
0.56,0.04,15,166,,,,,,,,
0.49,0.037,12,131,196,138,,,0.71,0.29,,
0.5,0.035,13,196,308,590,591,,0.38,0.0,0.61,
0.52,0.036,14,308,,,,,,,,
0.61,0.032,14,590,,,,,,,,
0.57,0.041,14,591,,,,,,,,
0.6,0.043,13,138,,,,,,,,
0.37,0.035,7,555,592,442,554,,0.51,0.15,0.34,
0.34,0.035,8,592,593,39,594,,0.79,0.09,0.12,
0.35,0.04,9,593,595,564,87,,0.47,0.27,0.25,
0.36,0.038,10,595,451,272,548,,0.32,0.38,0.3,
0.43,0.042,11,451,187,464,211,,0.09,0.47,0.45,
0.49,0.04,12,187,245,,,,1.0,,,
0.47,0.045,13,245,596,161,144,,0.22,0.32,0.45,
0.52,0.05,14,596,,,,,,,,
0.54,0.041,14,161,,,,,,,,
0.59,0.048,14,144,,,,,,,,
0.41,0.041,12,464,597,598,,,0.58,0.42,,
0.42,0.044,13,597,599,600,108,,0.15,0.4,0.44,
0.52,0.047,14,599,,,,,,,,
0.47,0.042,14,600,219,495,601,,0.27,0.47,0.25,
0.46,0.046,15,219,93,602,111,,0.08,0.51,0.4,
0.53,0.047,16,93,,,,,,,,
0.47,0.047,16,602,,,,,,,,
0.55,0.04,16,111,,,,,,,,
0.58,0.044,15,495,,,,,,,,
0.57,0.04,15,601,,,,,,,,
0.5,0.038,14,108,591,,,,1.0,,,
0.57,0.041,15,591,,,,,,,,
0.4,0.039,13,598,286,,,,1.0,,,
0.42,0.036,14,286,14,,,,1.0,,,
0.41,0.039,15,14,18,194,,,0.12,0.88,,
0.48,0.04,16,18,,,,,,,,
0.44,0.039,16,194,,,,,,,,
0.41,0.048,12,211,269,238,,,0.31,0.69,,
0.49,0.05,13,269,603,,,,1.0,,,
0.58,0.055,14,603,,,,,,,,
0.51,0.052,13,238,,,,,,,,
0.45,0.042,11,272,482,128,,,0.76,0.24,,
0.43,0.048,12,482,481,102,604,,0.54,0.26,0.2,
0.5,0.045,13,481,270,,,,1.0,,,
0.49,0.044,14,270,138,,,,1.0,,,
0.6,0.043,15,138,,,,,,,,
0.43,0.047,13,102,84,,,,1.0,,,
0.43,0.049,14,84,64,465,,,0.05,0.95,,
0.46,0.042,15,64,550,118,80,,0.59,0.37,0.04,
0.56,0.044,16,550,,,,,,,,
0.48,0.037,16,118,,,,,,,,
0.44,0.043,16,80,,,,,,,,
0.41,0.043,15,465,9,110,605,,0.44,0.2,0.36,
0.42,0.041,16,9,,,,,,,,
0.48,0.039,16,110,,,,,,,,
0.39,0.048,16,605,,,,,,,,
0.51,0.046,13,604,,,,,,,,
0.56,0.045,12,128,,,,,,,,
0.42,0.04,11,548,342,133,288,,0.18,0.5,0.32,
0.47,0.039,12,342,268,56,483,,0.39,0.23,0.38,
0.51,0.038,13,268,,,,,,,,
0.56,0.036,13,56,,,,,,,,
0.44,0.042,13,483,285,,,,1.0,,,
0.5,0.048,14,285,606,607,608,,0.22,0.33,0.45,
0.49,0.048,15,606,471,609,610,,0.03,0.64,0.33,
0.49,0.045,16,471,,,,,,,,
0.55,0.053,16,609,,,,,,,,
0.48,0.048,16,610,,,,,,,,
0.62,0.053,15,607,,,,,,,,
0.57,0.053,15,608,,,,,,,,
0.49,0.043,12,133,128,512,,,0.57,0.43,,
0.56,0.045,13,128,,,,,,,,
0.6,0.048,13,512,,,,,,,,
0.4,0.037,12,288,611,,,,1.0,,,
0.4,0.034,13,611,51,,,,1.0,,,
0.43,0.036,14,51,233,30,20,,0.67,0.3,0.03,
0.54,0.034,15,233,,,,,,,,
0.5,0.033,15,30,42,110,,,0.71,0.29,,
0.46,0.033,16,42,,,,,,,,
0.48,0.039,16,110,,,,,,,,
0.51,0.037,15,20,,,,,,,,
0.44,0.037,10,564,546,186,,,0.38,0.62,,
0.42,0.038,11,546,53,,,,1.0,,,
0.52,0.035,12,53,,,,,,,,
0.52,0.037,11,186,,,,,,,,
0.43,0.043,10,87,365,465,,,0.38,0.62,,
0.48,0.047,11,365,219,124,,,0.82,0.18,,
0.46,0.046,12,219,145,,,,1.0,,,
0.54,0.048,13,145,,,,,,,,
0.49,0.049,12,124,365,612,,,0.7,0.3,,
0.48,0.047,13,365,517,272,,,0.79,0.21,,
0.46,0.051,14,517,613,,,,1.0,,,
0.45,0.058,15,613,614,615,616,,0.32,0.37,0.3,
0.55,0.056,16,614,,,,,,,,
0.47,0.067,16,615,,,,,,,,
0.44,0.056,16,616,,,,,,,,
0.45,0.042,14,272,67,,,,1.0,,,
0.55,0.039,15,67,,,,,,,,
0.55,0.047,13,612,,,,,,,,
0.41,0.043,11,465,617,,,,1.0,,,
0.39,0.047,12,617,130,,,,1.0,,,
0.49,0.041,13,130,346,,,,1.0,,,
0.53,0.046,14,346,,,,,,,,
0.41,0.031,9,39,447,154,,,0.45,0.55,,
0.5,0.029,10,447,57,287,,,0.8,0.2,,
0.58,0.033,11,57,,,,,,,,
0.46,0.029,11,287,618,235,,,0.45,0.55,,
0.43,0.028,12,618,27,418,250,,0.05,0.64,0.31,
0.43,0.032,13,27,131,159,,,0.47,0.53,,
0.49,0.037,14,131,105,,,,1.0,,,
0.45,0.04,15,105,162,234,265,,0.31,0.06,0.63,
0.46,0.038,16,162,,,,,,,,
0.43,0.039,16,234,,,,,,,,
0.45,0.041,16,265,,,,,,,,
0.48,0.035,14,159,184,212,,,0.51,0.49,,
0.44,0.035,15,184,311,,,,1.0,,,
0.53,0.032,16,311,,,,,,,,
0.44,0.036,15,212,431,559,107,,0.77,0.02,0.21,
0.41,0.035,16,431,,,,,,,,
0.53,0.038,16,559,,,,,,,,
0.49,0.036,16,107,,,,,,,,
0.48,0.025,13,418,178,619,,,0.32,0.68,,
0.52,0.026,14,178,,,,,,,,
0.53,0.023,14,619,,,,,,,,
0.52,0.029,13,250,,,,,,,,
0.52,0.032,12,235,,,,,,,,
0.43,0.035,10,154,222,108,223,,0.01,0.4,0.59,
0.43,0.038,11,222,272,51,508,,0.57,0.17,0.26,
0.45,0.042,12,272,620,260,,,0.16,0.84,,
0.51,0.048,13,620,,,,,,,,
0.47,0.037,13,260,32,111,,,0.25,0.75,,
0.53,0.036,14,32,,,,,,,,
0.55,0.04,14,111,,,,,,,,
0.43,0.036,12,51,431,464,490,,0.08,0.36,0.56,
0.41,0.035,13,431,494,200,,,0.25,0.75,,
0.49,0.032,14,494,44,77,,,0.62,0.38,,
0.45,0.029,15,44,574,297,,,0.08,0.92,,
0.5,0.027,16,574,,,,,,,,
0.46,0.026,16,297,,,,,,,,
0.54,0.032,15,77,,,,,,,,
0.45,0.034,14,200,26,506,203,,0.49,0.43,0.08,
0.44,0.03,15,26,175,570,291,,0.09,0.29,0.62,
0.48,0.026,16,175,,,,,,,,
0.53,0.029,16,570,,,,,,,,
0.46,0.031,16,291,,,,,,,,
0.54,0.035,15,506,,,,,,,,
0.55,0.036,15,203,,,,,,,,
0.41,0.041,13,464,268,354,268,,0.68,0.3,0.02,
0.51,0.038,14,268,,,,,,,,
0.39,0.037,14,354,9,260,,,0.96,0.04,,
0.42,0.041,15,9,559,,,,1.0,,,
0.53,0.038,16,559,,,,,,,,
0.47,0.037,15,260,11,,,,1.0,,,
0.47,0.043,16,11,,,,,,,,
0.51,0.038,14,268,,,,,,,,
0.48,0.033,13,490,216,277,,,0.78,0.22,,
0.49,0.038,14,216,19,621,331,,0.24,0.33,0.43,
0.48,0.034,15,19,215,77,226,,0.39,0.33,0.27,
0.47,0.038,16,215,,,,,,,,
0.54,0.032,16,77,,,,,,,,
0.51,0.035,16,226,,,,,,,,
0.56,0.041,15,621,,,,,,,,
0.59,0.042,15,331,,,,,,,,
0.48,0.029,14,277,311,,,,1.0,,,
0.53,0.032,15,311,,,,,,,,
0.42,0.042,12,508,136,548,,,0.42,0.58,,
0.47,0.048,13,136,483,,,,1.0,,,
0.44,0.042,14,483,65,65,,,0.2,0.8,,
0.48,0.038,15,65,68,25,,,0.92,0.08,,
0.58,0.042,16,68,,,,,,,,
0.54,0.036,16,25,,,,,,,,
0.48,0.038,15,65,339,187,,,0.17,0.83,,
0.56,0.038,16,339,,,,,,,,
0.49,0.04,16,187,,,,,,,,
0.42,0.04,13,548,15,481,51,,0.04,0.12,0.84,
0.44,0.04,14,15,272,210,,,0.43,0.57,,
0.45,0.042,15,272,539,73,80,,0.5,0.01,0.49,
0.43,0.044,16,539,,,,,,,,
0.51,0.047,16,73,,,,,,,,
0.44,0.043,16,80,,,,,,,,
0.51,0.039,15,210,,,,,,,,
0.5,0.045,14,481,596,622,,,0.94,0.06,,
0.52,0.05,15,596,,,,,,,,
0.59,0.049,15,622,,,,,,,,
0.43,0.036,14,51,611,548,,,0.4,0.6,,
0.4,0.034,15,611,170,228,13,,0.24,0.12,0.64,
0.47,0.031,16,170,,,,,,,,
0.42,0.037,16,228,,,,,,,,
0.42,0.035,16,13,,,,,,,,
0.42,0.04,15,548,623,,,,1.0,,,
0.51,0.041,16,623,,,,,,,,
0.5,0.038,11,108,199,115,624,,0.57,0.32,0.11,
0.53,0.039,12,199,,,,,,,,
0.46,0.04,12,115,222,226,,,0.72,0.28,,
0.43,0.038,13,222,443,496,14,,0.32,0.15,0.53,
0.41,0.037,14,443,310,196,228,,0.37,0.05,0.59,
0.42,0.032,15,310,224,625,,,0.42,0.58,,
0.44,0.033,16,224,,,,,,,,
0.4,0.03,16,625,,,,,,,,
0.5,0.035,15,196,227,208,,,0.53,0.47,,
0.53,0.04,16,227,,,,,,,,
0.5,0.039,16,208,,,,,,,,
0.42,0.037,15,228,210,626,65,,0.1,0.49,0.4,
0.51,0.039,16,210,,,,,,,,
0.4,0.042,16,626,,,,,,,,
0.48,0.038,16,65,,,,,,,,
0.51,0.036,14,496,,,,,,,,
0.41,0.039,14,14,115,210,,,0.61,0.39,,
0.46,0.04,15,115,111,265,,,0.1,0.9,,
0.55,0.04,16,111,,,,,,,,
0.45,0.041,16,265,,,,,,,,
0.51,0.039,15,210,,,,,,,,
0.51,0.035,13,226,,,,,,,,
0.62,0.035,12,624,,,,,,,,
0.41,0.04,11,223,489,200,,,0.6,0.4,,
0.39,0.036,12,489,65,,,,1.0,,,
0.48,0.038,13,65,107,279,80,,0.3,0.37,0.32,
0.49,0.036,14,107,197,573,,,0.1,0.9,,
0.58,0.037,15,197,,,,,,,,
0.58,0.036,15,573,,,,,,,,
0.58,0.034,14,279,,,,,,,,
0.44,0.043,14,80,451,627,282,,0.51,0.43,0.06,
0.43,0.042,15,451,81,526,145,,0.2,0.49,0.31,
0.52,0.045,16,81,,,,,,,,
0.51,0.045,16,526,,,,,,,,
0.54,0.048,16,145,,,,,,,,
0.53,0.048,15,627,,,,,,,,
0.55,0.042,15,282,,,,,,,,
0.45,0.034,12,200,234,,,,1.0,,,
0.43,0.039,13,234,83,455,431,,0.51,0.25,0.24,
0.46,0.044,14,83,628,519,,,0.75,0.25,,
0.52,0.046,15,628,,,,,,,,
0.55,0.041,15,519,,,,,,,,
0.45,0.035,14,455,107,199,,,0.47,0.53,,
0.49,0.036,15,107,432,176,,,0.02,0.98,,
0.57,0.032,16,432,,,,,,,,
0.51,0.033,16,176,,,,,,,,
0.53,0.039,15,199,,,,,,,,
0.41,0.035,14,431,51,190,548,,0.27,0.27,0.46,
0.43,0.036,15,51,286,41,215,,0.39,0.19,0.41,
0.42,0.036,16,286,,,,,,,,
0.5,0.032,16,41,,,,,,,,
0.47,0.038,16,215,,,,,,,,
0.5,0.036,15,190,204,22,30,,0.45,0.47,0.08,
0.55,0.032,16,204,,,,,,,,
0.53,0.035,16,22,,,,,,,,
0.5,0.033,16,30,,,,,,,,
0.42,0.04,15,548,212,443,,,0.87,0.13,,
0.44,0.036,16,212,,,,,,,,
0.41,0.037,16,443,,,,,,,,
0.38,0.039,9,594,272,49,115,,0.23,0.36,0.41,
0.45,0.042,10,272,65,451,,,0.54,0.46,,
0.48,0.038,11,65,487,621,,,0.58,0.42,,
0.5,0.041,12,487,503,629,,,0.16,0.84,,
0.6,0.036,13,503,,,,,,,,
0.55,0.037,13,629,,,,,,,,
0.56,0.041,12,621,,,,,,,,
0.43,0.042,11,451,630,51,18,,0.15,0.44,0.41,
0.42,0.047,12,630,548,146,,,0.03,0.97,,
0.42,0.04,13,548,358,133,,,0.44,0.56,,
0.4,0.041,14,358,102,471,,,0.48,0.52,,
0.43,0.047,15,102,329,,,,1.0,,,
0.45,0.049,16,329,,,,,,,,
0.49,0.045,15,471,631,484,348,,0.03,0.47,0.5,
0.6,0.051,16,631,,,,,,,,
0.48,0.052,16,484,,,,,,,,
0.54,0.039,16,348,,,,,,,,
0.49,0.043,14,133,208,,,,1.0,,,
0.5,0.039,15,208,217,138,,,0.9,0.1,,
0.56,0.039,16,217,,,,,,,,
0.6,0.043,16,138,,,,,,,,
0.44,0.046,13,146,317,,,,1.0,,,
0.56,0.049,14,317,,,,,,,,
0.43,0.036,12,51,158,131,,,0.48,0.52,,
0.5,0.031,13,158,170,113,289,,0.17,0.46,0.38,
0.47,0.031,14,170,77,632,277,,0.13,0.85,0.02,
0.54,0.032,15,77,,,,,,,,
0.56,0.031,15,632,,,,,,,,
0.48,0.029,15,277,262,448,423,,0.43,0.39,0.18,
0.49,0.034,16,262,,,,,,,,
0.56,0.029,16,448,,,,,,,,
0.47,0.033,16,423,,,,,,,,
0.48,0.03,14,113,556,35,448,,0.37,0.05,0.59,
0.44,0.034,15,556,224,278,210,,0.23,0.36,0.41,
0.44,0.033,16,224,,,,,,,,
0.54,0.03,16,278,,,,,,,,
0.51,0.039,16,210,,,,,,,,
0.47,0.03,15,35,352,633,,,0.22,0.78,,
0.51,0.027,16,352,,,,,,,,
0.44,0.029,16,633,,,,,,,,
0.56,0.029,15,448,,,,,,,,
0.57,0.036,14,289,,,,,,,,
0.49,0.037,13,131,117,,,,1.0,,,
0.56,0.035,14,117,,,,,,,,
0.48,0.04,12,18,80,78,,,0.62,0.38,,
0.44,0.043,13,80,458,,,,1.0,,,
0.44,0.048,14,458,341,330,,,0.53,0.47,,
0.5,0.042,15,341,634,,,,1.0,,,
0.61,0.048,16,634,,,,,,,,
0.5,0.047,15,330,635,,,,1.0,,,
0.56,0.052,16,635,,,,,,,,
0.45,0.044,13,78,620,132,,,0.5,0.5,,
0.51,0.048,14,620,,,,,,,,
0.57,0.039,14,132,,,,,,,,
0.43,0.041,10,49,464,135,,,0.33,0.67,,
0.41,0.041,11,464,483,489,,,0.81,0.19,,
0.44,0.042,12,483,139,83,320,,0.49,0.18,0.32,
0.48,0.043,13,139,210,210,347,,0.11,0.82,0.06,
0.51,0.039,14,210,,,,,,,,
0.51,0.039,14,210,,,,,,,,
0.58,0.05,14,347,,,,,,,,
0.46,0.044,13,83,241,,,,1.0,,,
0.47,0.049,14,241,636,73,90,,0.13,0.22,0.65,
0.47,0.056,15,636,484,,,,1.0,,,
0.48,0.052,16,484,,,,,,,,
0.51,0.047,15,73,,,,,,,,
0.57,0.05,15,90,,,,,,,,
0.5,0.04,13,320,331,519,,,0.0,1.0,,
0.59,0.042,14,331,,,,,,,,
0.55,0.041,14,519,,,,,,,,
0.39,0.036,12,489,69,130,261,,0.19,0.14,0.67,
0.38,0.037,13,69,452,637,,,0.18,0.82,,
0.42,0.039,14,452,11,597,103,,0.2,0.4,0.4,
0.47,0.043,15,11,74,121,50,,0.33,0.29,0.38,
0.46,0.039,16,74,,,,,,,,
0.54,0.049,16,121,,,,,,,,
0.45,0.043,16,50,,,,,,,,
0.42,0.044,15,597,638,,,,1.0,,,
0.45,0.038,16,638,,,,,,,,
0.5,0.044,15,103,82,,,,1.0,,,
0.59,0.045,16,82,,,,,,,,
0.38,0.033,14,637,558,639,,,0.32,0.68,,
0.41,0.034,15,558,310,490,,,0.56,0.44,,
0.42,0.032,16,310,,,,,,,,
0.48,0.033,16,490,,,,,,,,
0.36,0.029,15,639,463,637,640,,0.5,0.13,0.37,
0.38,0.031,16,463,,,,,,,,
0.38,0.033,16,637,,,,,,,,
0.35,0.025,16,640,,,,,,,,
0.49,0.041,13,130,500,72,,,0.27,0.73,,
0.57,0.044,14,500,,,,,,,,
0.46,0.041,14,72,142,359,,,0.12,0.88,,
0.55,0.044,15,142,,,,,,,,
0.44,0.047,15,359,247,641,,,0.27,0.73,,
0.48,0.046,16,247,,,,,,,,
0.49,0.054,16,641,,,,,,,,
0.47,0.032,13,261,172,117,30,,0.56,0.32,0.13,
0.53,0.031,14,172,,,,,,,,
0.56,0.035,14,117,,,,,,,,
0.5,0.033,14,30,58,207,492,,0.3,0.04,0.66,
0.57,0.033,15,58,,,,,,,,
0.59,0.035,15,207,,,,,,,,
0.59,0.036,15,492,,,,,,,,
0.54,0.047,11,135,,,,,,,,
0.46,0.04,10,115,270,150,268,,0.34,0.64,0.01,
0.49,0.044,11,270,591,,,,1.0,,,
0.57,0.041,12,591,,,,,,,,
0.48,0.036,11,150,66,208,217,,0.56,0.22,0.22,
0.52,0.038,12,66,,,,,,,,
0.5,0.039,12,208,65,,,,1.0,,,
0.48,0.038,13,65,72,115,642,,0.28,0.34,0.38,
0.46,0.041,14,72,75,643,,,0.36,0.64,,
0.54,0.045,15,75,,,,,,,,
0.56,0.037,15,643,,,,,,,,
0.46,0.04,14,115,319,,,,1.0,,,
0.53,0.043,15,319,,,,,,,,
0.59,0.033,14,642,,,,,,,,
0.56,0.039,12,217,,,,,,,,
0.51,0.038,11,268,,,,,,,,
0.4,0.031,8,442,581,,,,1.0,,,
0.38,0.029,9,581,584,644,,,0.56,0.44,,
0.36,0.032,10,584,27,,,,1.0,,,
0.43,0.032,11,27,40,17,,,0.44,0.56,,
0.5,0.034,12,40,32,,,,1.0,,,
0.53,0.036,13,32,,,,,,,,
0.49,0.035,12,17,645,646,423,,0.28,0.15,0.57,
0.6,0.039,13,645,,,,,,,,
0.6,0.033,13,646,,,,,,,,
0.47,0.033,13,423,647,,,,1.0,,,
0.57,0.03,14,647,,,,,,,,
0.46,0.028,10,644,497,46,,,0.77,0.23,,
0.53,0.033,11,497,,,,,,,,
0.42,0.03,11,46,173,,,,1.0,,,
0.45,0.03,12,173,113,387,198,,0.14,0.51,0.35,
0.48,0.03,13,113,444,648,,,0.99,0.01,,
0.49,0.03,14,444,63,642,,,0.83,0.17,,
0.5,0.028,15,63,170,77,,,0.49,0.51,,
0.47,0.031,16,170,,,,,,,,
0.54,0.032,16,77,,,,,,,,
0.59,0.033,15,642,,,,,,,,
0.44,0.031,14,648,60,230,,,0.47,0.53,,
0.49,0.027,15,60,250,429,353,,0.44,0.16,0.4,
0.52,0.029,16,250,,,,,,,,
0.48,0.027,16,429,,,,,,,,
0.53,0.028,16,353,,,,,,,,
0.51,0.03,15,230,,,,,,,,
0.53,0.026,13,387,,,,,,,,
0.52,0.034,13,198,,,,,,,,
0.39,0.039,8,554,556,,,,1.0,,,
0.44,0.034,9,556,205,,,,1.0,,,
0.54,0.031,10,205,,,,,,,,
0.36,0.031,7,439,442,,,,1.0,,,
0.4,0.031,8,442,179,,,,1.0,,,
0.42,0.034,9,179,13,,,,1.0,,,
0.42,0.035,10,13,118,19,,,0.6,0.4,,
0.48,0.037,11,118,260,190,311,,0.28,0.44,0.28,
0.47,0.037,12,260,315,,,,1.0,,,
0.49,0.039,13,315,495,216,,,0.31,0.69,,
0.58,0.044,14,495,,,,,,,,
0.49,0.038,14,216,208,267,331,,0.08,0.17,0.75,
0.5,0.039,15,208,217,557,,,0.76,0.24,,
0.56,0.039,16,217,,,,,,,,
0.61,0.041,16,557,,,,,,,,
0.55,0.043,15,267,,,,,,,,
0.59,0.042,15,331,,,,,,,,
0.5,0.036,12,190,199,210,,,0.57,0.43,,
0.53,0.039,13,199,,,,,,,,
0.51,0.039,13,210,,,,,,,,
0.53,0.032,12,311,,,,,,,,
0.48,0.034,11,19,551,159,,,0.56,0.44,,
0.59,0.037,12,551,,,,,,,,
0.48,0.035,12,159,571,202,132,,0.29,0.07,0.64,
0.47,0.04,13,571,203,75,272,,0.39,0.39,0.22,
0.55,0.036,14,203,,,,,,,,
0.54,0.045,14,75,,,,,,,,
0.45,0.042,14,272,612,469,,,0.58,0.42,,
0.55,0.047,15,612,,,,,,,,
0.56,0.042,15,469,,,,,,,,
0.57,0.034,13,202,,,,,,,,
0.57,0.039,13,132,,,,,,,,
0.47,0.045,6,245,105,217,143,,0.47,0.13,0.4,
0.45,0.04,7,105,18,187,196,,0.23,0.46,0.3,
0.48,0.04,8,18,164,225,161,,0.63,0.25,0.12,
0.54,0.04,9,164,,,,,,,,
0.46,0.037,9,225,217,,,,1.0,,,
0.56,0.039,10,217,,,,,,,,
0.54,0.041,9,161,,,,,,,,
0.49,0.04,8,187,649,650,,,0.87,0.13,,
0.6,0.041,9,649,,,,,,,,
0.59,0.041,9,650,,,,,,,,
0.5,0.035,8,196,205,651,549,,0.23,0.56,0.21,
0.54,0.031,9,205,,,,,,,,
0.6,0.034,9,651,,,,,,,,
0.61,0.04,9,549,,,,,,,,
0.56,0.039,7,217,,,,,,,,
0.58,0.045,7,143,,,,,,,,
0.47,0.045,6,245,151,,,,1.0,,,
0.59,0.046,7,151,,,,,,,,
0.41,0.033,5,488,44,159,466,,0.35,0.45,0.2,
0.45,0.029,6,44,171,,,,1.0,,,
0.49,0.033,7,171,468,,,,1.0,,,
0.58,0.035,8,468,,,,,,,,
0.48,0.035,6,159,59,19,,,0.39,0.61,,
0.52,0.031,7,59,,,,,,,,
0.48,0.034,7,19,24,,,,1.0,,,
0.45,0.033,8,24,54,170,,,0.26,0.74,,
0.48,0.031,9,54,652,23,311,,0.11,0.25,0.64,
0.58,0.027,10,652,,,,,,,,
0.46,0.036,10,23,271,261,564,,0.24,0.4,0.36,
0.52,0.04,11,271,,,,,,,,
0.47,0.032,11,261,205,57,448,,0.27,0.33,0.4,
0.54,0.031,12,205,,,,,,,,
0.58,0.033,12,57,,,,,,,,
0.56,0.029,12,448,,,,,,,,
0.44,0.037,11,564,187,,,,1.0,,,
0.49,0.04,12,187,493,653,,,0.62,0.38,,
0.53,0.041,13,493,,,,,,,,
0.58,0.047,13,653,,,,,,,,
0.53,0.032,10,311,,,,,,,,
0.47,0.031,9,170,204,113,261,,0.36,0.34,0.3,
